0,1,2,3,4,5,6,7,8,9,10,11,12,Etiqueta
-516.0251,9.042196,-4.998268,3.066666,-1.33126,1.4353297,-3.8427773,-2.0754573,-4.0270433,-1.7794012,-1.2011447,-0.72369224,-0.26614165,Healthy
-343.3749,62.140987,-8.22969,19.188128,-23.858124,4.753537,-16.112082,-8.511476,-15.664175,-8.983322,-7.196818,-12.083685,-3.6481712,Healthy
-590.2146,14.331152,-3.4469266,5.0689836,-0.4580208,7.592517,-4.294574,0.3496965,-1.0293084,-2.4254384,-0.92440146,-2.649295,-1.7041153,Healthy
-377.9434,26.89318,-12.5936,11.459267,-17.369524,11.611369,-19.961113,-0.39267668,-9.514998,0.6573836,4.2430077,-6.205881,3.2003694,Healthy
-484.73938,11.534425,-9.410586,7.7659326,-1.002735,3.6416743,-6.3775086,0.10516549,-3.5150318,-4.8886347,-1.7964967,-2.7294474,-3.2652817,Healthy
-646.9786,60.54796,-32.479168,34.30876,-10.6678915,12.563671,-2.5041351,-6.349213,-10.05359,-10.854045,-5.766007,-9.931235,-6.6505637,Healthy
-428.20264,35.542156,-5.4058833,0.22216539,-0.09331475,-4.529132,-12.196921,-11.9335785,-8.285636,-0.091820404,-2.036958,-5.769812,0.14705439,Healthy
-413.97073,57.270664,-11.241893,26.708654,-5.566348,6.3471427,-9.973422,-12.510486,-11.428718,-6.623541,-4.2761607,-9.336751,-0.41579992,Healthy
-366.24054,60.969124,-15.365412,11.218253,-10.084851,8.871488,-9.477128,0.8988595,-5.6530385,-3.5674074,-0.9676278,-6.604237,-1.1206462,Healthy
-390.14313,54.750874,-21.987848,5.990789,-18.242884,7.7984343,-17.541075,-9.184114,-11.866357,-19.044945,-7.971566,0.031590223,-0.98671246,Healthy
-586.90234,14.420026,-2.142436,7.751268,3.5260725,3.4237661,-2.5030603,-2.2436206,-4.670585,-2.9424598,-2.33868,-5.9108152,-2.6073325,Healthy
-322.31363,61.596035,-28.052288,11.555103,-30.548382,2.1455102,-14.05429,-1.2127049,-10.505435,-12.412795,1.5074428,-13.046174,0.6968366,Healthy
-560.2503,9.965965,-6.4388547,-0.29271495,1.1460283,3.3719847,-4.109028,-2.9212937,-2.3653054,-0.24538681,-3.0416634,-1.9205189,0.06792032,Healthy
-412.57605,46.066177,-14.380531,7.051555,-11.065641,2.014398,-11.804015,0.51539254,-6.2099056,1.0328242,-5.6073613,-4.3318977,-0.62652916,Healthy
-443.9207,40.48413,-4.395967,26.917477,1.4098457,7.7686167,-9.040879,3.1350782,-3.6900544,-3.1536958,-0.78627616,-4.2238026,-0.2716983,Healthy
-482.5885,53.769382,10.248186,27.99308,0.9947105,11.915259,-2.9378903,0.61860454,-2.3322952,4.5995545,0.91602266,-6.736171,-2.1486664,Healthy
-383.0288,47.49791,-11.305239,8.985509,-5.814199,-1.7878157,-7.574067,-6.3253984,-14.695267,-3.989369,1.309475,-3.1534042,-3.858452,Healthy
-393.5138,64.11147,-26.121988,24.344925,-17.712376,-5.8978686,-23.103642,-29.076017,-11.362769,-14.953558,-10.5273,3.6991165,3.6996567,Healthy
-486.25677,40.06036,-1.0520966,19.035353,-6.733608,-3.067479,-5.884773,-1.3900541,-3.9211378,-6.338517,-6.447841,-8.965035,-0.1809269,Healthy
-447.94464,25.38999,-2.1723924,13.248564,-9.43866,9.992585,-14.524361,-4.069826,-3.8594677,0.2273054,-2.3920553,-6.1730022,2.5761693,Healthy
-436.1384,34.984657,-3.580882,11.232757,-2.3742902,15.166742,-7.3388286,0.9921739,-4.4722743,-1.8933219,-0.48583275,-5.956738,0.14535049,Healthy
-568.19196,44.58486,4.183705,-1.3863393,-3.6147292,0.8932632,2.610497,5.737071,-2.600248,-1.9210532,-0.9656621,-2.407794,-1.3830473,Healthy
-491.53662,112.0953,9.309647,9.966087,-18.14037,-5.871841,-24.596104,-4.0237823,-20.635647,-10.331935,-13.457869,-20.790215,-4.3029985,Healthy
-250.397,58.824245,-11.572342,8.383616,-1.8736258,0.04430519,-1.7562912,-12.759695,3.4556975,1.8555065,-6.9776335,0.16727026,0.47628587,Healthy
-463.85202,32.60575,-8.619179,1.7505358,-16.124714,1.1167462,-3.730149,-1.3023493,-6.791605,-7.079178,-3.294948,-3.9554815,-1.078658,Healthy
-564.28906,39.052418,-7.973908,-0.35892284,-9.68677,-3.248277,-15.65629,-10.807165,-12.245218,-10.288442,-4.4379563,-4.063663,2.8527744,Healthy
-578.3317,53.618786,28.617353,8.183955,-11.304286,1.4877204,-7.6392226,-1.6873516,-2.0879028,-10.646842,-7.7537246,-5.5885744,-7.0312157,Healthy
-285.0504,70.044304,-51.568844,18.806532,-33.185043,15.142895,-29.117819,-19.047209,-11.733172,-7.260273,-10.9072075,-13.336671,2.5905871,Healthy
-432.7729,58.878723,-41.087864,26.653856,-10.439364,-8.238436,-11.06858,-9.910136,-13.38366,-3.1658282,-6.9494214,-8.023914,-0.75095624,Healthy
-405.09442,59.798065,-16.430292,17.914564,-5.9790244,17.46216,-10.343729,2.8721285,-11.168826,3.964704,-5.0563993,-0.8261197,2.1824968,Healthy
-400.67328,50.153015,-34.216362,16.844288,-13.793853,1.3279846,-22.905901,-14.464957,-5.4719234,-6.512692,4.548775,-3.3959455,-3.1980393,Healthy
-663.96436,83.26118,-27.923119,27.958849,-19.462324,22.347158,-5.6325617,3.126182,-3.354346,-3.4348636,7.5490503,-7.269942,1.3132015,Healthy
-365.3658,41.793266,-30.099604,35.59291,-10.888533,15.441506,-12.127141,1.3698905,-9.75066,6.3341365,-2.8542218,-11.586402,2.294268,Healthy
-1083.6428,2.3282423,0.6046791,0.50670916,-0.09393467,0.16259322,0.36862025,-0.009788705,-0.4684748,0.13671972,0.07712894,-0.32847467,0.17471698,Healthy
-380.53174,49.112392,-27.242575,10.365738,-17.721483,5.7122207,-21.356634,-3.3345525,-9.551618,-3.2569873,-2.0100713,-8.629346,2.6271617,Healthy
-400.16724,42.816254,-17.360542,8.607295,-14.689422,5.803691,-12.161994,-7.2294645,-6.6838894,-3.2396407,0.74369705,-4.7185826,0.910257,Healthy
-502.46,31.766306,-4.9611793,8.386093,-9.418311,9.688932,-5.4982796,-0.92059374,-3.086195,0.75536454,0.61984915,-3.4367948,-0.71299905,Healthy
-401.53055,57.41175,-12.464915,-0.52591777,-2.052803,0.6818747,5.0619445,-7.9054813,-7.0411763,3.7074559,3.6620007,-0.4930768,-3.2873871,Healthy
-832.0755,63.806328,23.19648,20.021336,4.085908,9.452563,0.6032678,2.2640674,-1.5766339,-0.5031246,-0.3090309,-1.2732536,-0.78904796,Healthy
-543.7682,15.678707,-1.5004431,1.8266836,-3.4222693,0.23218206,0.093572415,0.06309171,-4.349238,-3.030949,-0.14807126,-1.7406569,0.3631034,Healthy
-580.7906,12.600926,-5.6520405,-0.5359362,-3.6100745,1.8100326,-4.678391,-0.8655871,-2.7328868,-1.0424204,0.35898143,-3.1892095,0.88170606,Healthy
-622.4349,11.960913,-5.9809413,6.733701,-5.20954,6.08265,-6.4379754,-3.0884652,-6.220496,-2.8878675,1.6276482,-3.3093405,1.226623,Healthy
-322.35468,63.410786,-24.069996,22.925932,-27.671614,8.140286,-22.425941,1.1432672,-7.657303,2.9835403,2.7069824,-5.0895934,-2.4489417,Healthy
-350.00073,72.379395,-21.503408,74.13567,-38.56479,22.435219,0.17385091,-10.707189,-4.6718163,-10.87937,-4.032357,-7.385641,-4.586325,Healthy
-403.84915,42.059353,-49.93256,-2.7976832,1.7186178,-21.36628,-30.725824,7.1866693,-21.743053,-9.187638,2.7448626,-6.038211,1.3544201,Healthy
-441.9843,30.58869,-14.363871,17.73229,-11.190813,0.79196006,-12.812448,2.8825543,-12.126317,-1.938375,0.67130435,-11.276034,1.2649283,Healthy
-622.5794,9.351007,-7.5847087,5.4684663,-13.715911,3.0187125,-7.3044972,0.29891208,-2.6113157,-5.0297213,5.1668177,-10.873457,2.7669666,Healthy
-693.896,54.120274,24.902422,19.861984,11.647279,12.317577,6.113703,4.617146,1.6599681,1.0235163,1.6681358,1.3710299,2.2066863,Healthy
-428.47513,66.10165,-3.6136537,23.597908,-9.025433,-4.511986,-8.852116,-6.0338573,-8.378779,-7.1207523,-3.269552,-8.275784,1.6236376,Healthy
-378.38306,35.404736,-12.07124,4.850469,7.189994,1.7255172,-11.740145,-13.722726,-7.6060524,-4.4791303,-3.0276756,0.22294824,-6.076723,Healthy
-432.3519,29.253784,-5.979585,9.742333,-4.0287757,4.680105,-4.215501,-1.9042934,-1.891933,-5.054775,-1.979743,-3.480958,-0.287307,Healthy
-489.62247,63.310402,7.403253,9.145493,-4.527364,-2.6684563,-12.652817,-7.104089,-4.7612443,-6.8574142,-3.8755624,-5.3603344,-0.54988915,Healthy
-553.1062,38.46793,6.374771,15.102511,7.3930616,8.956974,0.97145164,-2.9409015,-4.3668895,-2.1562335,-0.2353417,-4.977142,-5.7395597,Healthy
-436.73157,47.658566,-14.977795,5.372059,-5.8581676,-0.4540116,-7.307832,-7.0186195,-1.8157918,-5.5408077,-2.828588,-5.911029,-2.566527,Healthy
-455.98007,40.055534,-23.251907,17.773165,-18.828377,8.640456,-8.92394,-9.17197,-11.273191,-5.6949086,-6.504252,-9.92401,-3.927751,Healthy
-363.65,65.38743,-22.657259,-1.4708862,-1.394066,0.60896015,-8.821007,-7.9670086,-1.7501091,1.2675157,-2.3800545,-9.049486,-5.6239576,Healthy
-554.56714,90.43567,-8.588187,13.388288,-7.2052097,4.536961,-1.7391257,-4.8060846,-2.1805725,0.104771756,1.5638819,1.6328299,2.9079413,Healthy
-505.8854,17.358717,-9.49287,12.859193,-5.174461,-3.649714,-2.1152935,-3.2579143,-2.4345152,-2.9365127,0.34571376,-2.267761,-1.9911019,Healthy
-584.88855,9.103412,-6.2630553,2.6526582,-4.0288367,1.0563366,-2.346669,-1.9488598,-1.4756247,-0.1845683,0.26692373,-2.3053236,-0.4875181,Healthy
-497.6151,50.385822,12.59804,7.176446,-5.4361515,-5.962668,-9.013073,-4.7512937,-5.0242543,-2.4614234,1.4725368,-2.3344738,-3.8398767,Healthy
-650.5341,122.409836,-21.246513,28.54919,-17.35981,1.5890399,-14.476385,-6.1325693,-7.7530975,-9.469057,1.8430697,-13.1767025,-3.1761932,Healthy
-1036.638,11.087834,-9.424216,5.7988963,-6.1500206,3.2851486,-3.2767224,0.088219374,-0.6620472,-1.56782,0.82567334,-2.328593,1.2355555,Healthy
-469.5147,9.775059,-12.323504,14.45706,-7.003403,7.8732767,-9.123122,1.7917594,-5.5206695,-2.9090948,-0.7373588,-6.6976075,0.20764023,Healthy
-363.5103,64.900604,-35.27103,6.532945,-20.982742,-2.6208415,-15.699386,-0.7281189,-13.94278,-14.952445,-2.992123,-3.8759794,8.251773,Healthy
-365.59637,63.323746,7.031191,11.359382,7.5802646,15.94675,-2.5548713,2.1013799,-6.161651,-14.509817,-1.5648558,-14.061671,-7.496477,Healthy
-527.26447,29.668404,-8.482465,12.468319,-24.010244,17.500246,-10.565724,-5.4629064,-12.34287,0.08276216,3.6373906,-7.5339804,-3.4904642,Healthy
-485.58942,46.893116,-18.588087,12.564269,-2.9514375,5.786105,-0.6272431,-4.027936,-8.601992,1.4852238,-2.2758248,-5.4714394,-0.25695398,Healthy
-393.20303,85.05224,-11.0140085,24.480135,-9.906934,11.089798,-5.7107286,-2.1226254,0.0394897,-5.809483,-0.7097039,-6.5651946,-0.9856804,Healthy
-365.257,95.280594,15.026399,-0.90843916,7.186799,8.105071,2.5668912,4.6480546,-4.796679,-6.844538,-8.253032,-5.478866,-5.135591,Healthy
-572.5261,101.74974,-58.35062,6.905063,-20.753716,-20.316006,-14.226034,-14.650379,-19.763903,-20.99883,-5.4037027,-2.6293273,-4.375123,Healthy
-438.12445,29.679495,0.042507216,17.686203,-4.5520325,6.644637,-3.2880988,-7.841224,-4.2436004,-5.342982,-3.7491379,-4.025503,-3.0140243,Healthy
-509.968,31.361609,-11.661458,17.448202,-1.7565,9.432328,-4.876549,-2.1974103,-3.2028537,-5.033891,0.53809357,-0.6573746,1.2626584,Healthy
-319.71033,61.397606,-34.948437,16.767893,-23.812222,23.066774,-21.396666,-22.233463,-18.59591,-3.9571135,-5.324223,-12.605319,-0.30737406,Healthy
-758.1019,52.651688,12.591017,2.652683,2.9378853,6.721503,3.9101543,3.1019645,6.526059,3.4936213,0.94613904,-3.2259593,1.5011069,Healthy
-386.64844,78.680786,-29.897886,12.3050785,-31.761723,10.94566,-26.761648,-4.866986,-9.564536,-6.674388,-9.39851,-14.424535,0.7865472,Healthy
-482.00354,36.355377,-9.280758,-1.7184397,-5.9384933,-5.0935225,-2.4005895,-7.4979887,-6.3691225,-1.549666,-1.051551,-3.8154082,-4.006602,Healthy
-378.66794,57.67094,-2.4036448,30.954193,-12.504244,7.009122,-10.27598,2.2224305,-6.619778,-7.77898,-10.548959,-12.6463995,-0.7737485,Healthy
-474.4454,52.073597,-36.477856,-10.093969,-19.977776,11.346205,-15.671471,-7.574199,-16.226616,6.988858,-3.4848485,-9.677649,2.5614417,Healthy
-442.4377,49.769867,-14.418483,5.5423064,-13.77156,1.4425162,-9.298246,-2.9333353,-7.520891,0.720496,0.64079046,-9.292189,0.27696645,Healthy
-519.36115,19.584618,1.936609,1.0319358,-2.1111712,1.6880411,-3.0438323,-3.1362305,-4.267532,-0.6867903,-0.86684877,-1.2605127,-1.6069102,Healthy
-445.39627,33.109886,-0.96788967,8.125673,-6.6662693,5.941701,-2.5316985,1.2313228,-5.4938784,-2.7246244,-1.9200175,-4.6187716,-0.5725205,Healthy
-423.6559,31.179848,-21.447237,-3.4994173,-4.963704,-3.7498941,-4.280253,-3.5110433,-17.36395,-4.355999,-1.5429556,-14.723632,0.21090484,Healthy
-421.15497,49.074924,-16.534157,9.59919,-10.205832,18.29998,-4.8252215,-1.0070193,-14.371295,-5.246201,7.698258,-7.680603,0.71510893,Healthy
-402.531,40.354042,-47.618202,-2.2689478,-17.775915,1.5327876,-23.698114,-8.644391,-10.852664,-6.089303,-4.582272,-8.536682,4.794534,Healthy
-393.01657,76.534485,-5.031382,4.7423215,-16.386522,4.6540565,-13.815672,-15.960956,-9.549061,-2.1396859,-5.8400435,-3.7621713,5.5742016,Healthy
-475.58246,35.54327,-6.375897,3.4405959,-3.4159384,3.8666594,-3.9893448,-4.585113,-6.7181215,-0.83795977,-1.7788273,-5.4090514,-0.51603836,Healthy
-392.51843,46.311943,-27.98061,19.784714,-11.683608,-6.4816976,-11.978511,-1.3377769,-0.35186347,-20.397259,-1.380567,4.306143,-0.7351691,Healthy
-592.8001,27.776209,-13.023841,9.591685,-3.8082285,2.6599004,-1.5355824,-0.2622215,0.018562851,-3.1035867,0.91982925,-2.533384,-2.1380029,Healthy
-400.0584,51.09831,-23.060766,16.204084,-18.717463,11.14118,-18.979452,-4.347434,-8.204178,-0.7138922,0.51933736,-7.961959,1.9087818,Healthy
-317.0334,37.3994,-72.32039,19.978968,-9.515405,16.726473,-13.175661,-6.3640704,-6.7744164,-7.1690683,-6.4712377,-7.2319694,2.91259,Healthy
-370.26883,49.452515,-22.33514,13.612639,-12.139594,5.4364495,-11.419125,-2.3514256,-8.389554,-1.4711374,2.6503022,-6.2996507,-2.9304523,Healthy
-502.38553,25.63926,-13.138045,9.41532,-13.151323,15.006096,-14.82588,-10.329857,-6.988253,2.528447,-3.5727692,-6.398277,0.6894701,Healthy
-394.14685,55.57477,5.1302786,4.559711,0.31350374,-2.4059608,0.15886436,-4.7861795,-15.446392,-12.719305,5.3081064,2.0294626,-4.089592,Healthy
-480.70554,41.403744,-10.960358,0.6129948,-9.202325,-2.307986,-7.8167586,-0.98810256,1.611287,2.0685945,1.0476569,-2.6165802,-4.019233,Healthy
-413.38953,59.352135,-9.295838,3.2960908,-7.3094296,12.966722,-10.976346,0.19493571,-10.842021,-3.5873191,-6.6752644,-7.991206,3.1652403,Healthy
-552.27356,41.546764,7.53467,9.420362,-4.417963,2.1897006,-3.2942896,-4.373963,-5.5228333,-2.6678684,-5.3999863,-6.223045,-4.664422,Healthy
-468.80194,73.347725,3.2903872,24.89726,9.170023,-16.795313,-16.511816,-1.037056,-9.118436,-15.832876,-1.0628713,-9.489195,-15.574968,Healthy
-234.57689,104.06817,-45.683197,6.2862163,-13.722959,10.463847,-23.114504,-5.5534763,-31.05921,-13.543172,-0.524785,-14.6544,-9.155121,Healthy
-266.58383,96.10242,-33.277866,35.754055,-24.242123,17.862896,-6.6152835,-3.4874055,9.539925,-9.596422,-10.157972,-0.42842138,-2.3781548,Healthy
-951.8818,-6.63135,-1.4703937,-1.4223582,-1.4754636,-2.0803123,-7.1714673,-7.5658655,-1.6847255,6.0475287,5.25958,-0.47514522,0.52461994,Healthy
-473.5615,35.305588,-21.691065,17.134037,-5.7495847,-5.571746,-14.232027,-1.6469593,-5.5841928,-3.7890038,-3.1387634,-10.334903,0.45741028,Healthy
-342.08026,54.31842,-30.285915,17.369093,-12.96652,2.7043383,-7.127483,-11.251116,-5.5160546,-8.650844,-3.8032866,-0.8620694,-2.3104522,Healthy
-504.36612,24.155859,-4.1227117,6.3568482,-7.6328573,5.222126,-7.69721,-4.9482,-1.7953705,0.31755975,-0.76760596,-2.4788966,0.69525826,Healthy
-537.4256,14.385403,0.48601148,3.126576,-0.9821415,1.0528407,-1.4446002,-1.0441175,-0.44760206,-0.2244982,-0.3254081,-0.37495643,-0.22429624,Healthy
-512.7324,30.332586,-0.34831563,9.089213,0.5294254,1.7788844,-3.0973115,-1.9881076,-4.31571,-4.8197994,-0.76971304,-0.29386422,-2.194623,Healthy
-392.3737,42.623592,-22.276937,-4.503707,-15.2825985,-5.883107,-8.255264,-7.4064236,-7.7353177,-5.602363,2.7014084,-1.7843466,-1.1133164,Healthy
-501.3011,19.058975,-6.710411,10.682811,-13.588089,10.467142,-15.11123,-0.9234334,-10.437394,-4.3273587,-1.0692441,-4.095221,-0.30122307,Healthy
-439.65308,48.180195,-27.208885,25.955742,-12.585563,17.133636,-25.215563,-1.731967,-11.115891,-7.5835824,2.3052373,-8.169162,-4.806247,Healthy
-423.71335,46.039684,-12.188534,22.208529,-12.382762,8.279511,-6.5880933,-5.9344845,-5.879017,-4.72564,-7.089327,-7.0879235,-2.5003505,Healthy
-316.95984,129.61926,13.687404,19.205936,8.574359,8.663237,-30.35732,-10.290581,-12.889808,-9.190898,-14.2633,-14.860262,1.129842,Healthy
-513.2081,41.34059,5.1840515,17.847767,-2.2398243,2.2831426,-2.8918455,-4.810714,-5.578935,-4.702641,-5.2444124,-6.5859013,-2.5627034,Healthy
-420.69672,69.491325,7.0680575,21.886726,-3.2192578,10.495857,-9.532197,-5.7816086,-11.169705,-1.6723934,-3.7154658,-5.7437387,-3.2977498,Healthy
-449.71393,26.561981,-13.593089,11.801251,-13.454342,4.3681035,-10.142972,-3.3086274,-5.127022,-4.681285,-3.463501,-4.8296666,1.8530376,Healthy
-563.5339,24.192066,-5.5569024,0.56094307,1.9091365,4.4355254,-3.7980618,-1.9698352,-6.261519,-1.5516933,1.3237586,-4.231458,-2.2128851,Healthy
-468.9151,26.251457,-4.6376276,2.3219538,-3.7605586,4.2255936,-0.12645935,-4.5070696,-5.25104,-5.914543,-2.574802,-3.0254347,-2.2610345,Healthy
-852.15564,52.917305,-6.291348,1.7767885,-9.046026,-1.9086716,-0.6340666,-0.7956437,0.23517105,-0.34211582,0.061024085,0.13323697,0.7254037,Healthy
-518.9523,26.48601,7.1530237,1.392791,1.9617997,4.5371494,1.4962528,-0.27690697,-1.9731749,-1.2000207,-2.3455079,-4.0026565,-2.2569847,Healthy
-294.52307,66.27375,-38.772003,15.012076,-25.087324,12.329863,-35.250275,-10.082672,-23.84895,4.941351,-7.947358,-0.95136154,9.7697115,Healthy
-743.4178,2.8924139,1.3491141,1.2454221,1.1272576,0.88116986,0.939133,0.64763343,0.8181333,0.5044375,0.61761,0.4036649,0.49105242,Healthy
-960.7109,-6.951871,-1.9010756,-1.8559827,-1.2640018,-1.6996322,-7.1735005,-7.602538,-1.8637557,6.13789,4.697833,-0.45609263,0.6606323,Healthy
-549.2872,43.56866,8.642746,23.049063,-0.039910402,14.324797,-8.550194,0.32740644,-7.254353,1.9021852,-3.7468069,-7.2481055,-0.093452886,Healthy
-510.52936,35.917274,-28.98811,-1.1556091,-7.867936,-2.6246262,-12.447207,0.057321977,-2.8959816,-2.1091077,1.2377878,-6.4866505,0.44051608,Healthy
-681.6488,60.971478,-19.20441,-3.7000003,-5.1947,4.7973576,5.1536803,-6.1785994,-4.635199,-11.232308,-12.209598,-7.3828797,-1.4820113,Healthy
-451.41696,41.925125,-15.214166,-1.5012288,-17.056803,1.4020169,-7.8514633,0.33462897,-8.917538,-5.381104,1.3422191,-4.723275,1.7258123,Healthy
-371.78818,45.437454,-24.644016,8.037821,-10.438355,0.8019334,-19.671175,-3.3401282,-17.00179,-6.15827,-3.993,-9.547426,-1.3070555,Healthy
-428.72812,66.00202,7.498724,13.971833,-15.06093,1.7034786,-14.091102,7.266597,-14.875218,-0.6855247,-2.957365,-8.558908,-0.7660779,Healthy
-436.51138,35.260296,-14.369729,5.008597,-12.889849,6.6877775,-7.311274,-5.542155,-5.606204,-5.29335,-1.9561664,-4.138019,-2.949199,Healthy
-376.15262,81.26672,-18.190485,-3.115098,-21.995697,-22.037079,-14.511694,-19.583963,-11.827958,3.3454134,-4.201433,5.306222,13.618678,Healthy
-427.63715,31.321194,-3.6754167,15.709249,-11.978303,6.7961235,-7.769107,-5.7743096,-8.938597,-1.8584796,-2.2505527,-9.833175,0.37276286,Healthy
-407.90125,65.59803,34.184647,40.344734,16.1254,18.911785,0.1525318,5.869535,0.3830819,-2.8490813,-2.3106644,-7.1444554,-2.3955128,Healthy
-499.0886,25.703642,-9.094926,7.9215093,-8.88816,2.9019592,-10.84937,-1.5269481,-3.4376462,-1.6764572,-0.34513298,-4.5520787,-1.8136549,Healthy
-418.58527,44.341446,-1.1929754,34.102047,-5.1120386,34.02719,-16.212742,-3.7761688,-11.521242,-11.045624,11.030462,-8.549689,2.0531473,Healthy
-328.08176,91.74858,-35.831528,26.420681,-12.104783,-21.587309,-20.229528,-10.85771,-15.098933,-16.922155,-8.107945,-6.7714,-4.9729114,Healthy
-459.96808,38.5954,-2.7980924,12.760835,-8.044801,5.817437,-5.1992955,-6.1639943,-6.344624,-7.512769,-0.013776651,-5.1810884,-2.9460266,Healthy
-525.8839,47.293217,-4.305979,14.2455845,-15.570928,10.062874,-14.522665,-11.530686,-3.240942,-7.9992228,2.4355195,-2.8172133,4.5294867,Healthy
-438.94815,48.62646,-9.8024645,11.439614,-2.79438,13.327761,-16.420742,-7.6397295,-4.7832894,-3.4647913,-6.203089,-10.223889,-2.6372447,Healthy
-602.8556,50.783207,-14.992442,-11.911972,-5.285248,-3.5565183,-4.189274,-0.50141144,-0.79404336,0.78869075,3.6804996,-5.2566414,-15.7092,Healthy
-487.45944,32.08877,-9.0397625,3.5159788,-7.20021,5.777602,-8.892545,-3.3257854,-9.236633,-0.21448715,-5.887641,-2.7014582,4.774903,Healthy
-524.9233,29.30223,-9.226991,9.203883,-2.9597201,8.6291,-7.237405,1.6775191,-7.5639167,-2.2122264,3.003607,-6.6409965,-1.6874727,Healthy
-391.97906,39.93413,-22.014357,2.8441472,-17.410475,7.978645,-16.647831,-2.4221961,-14.824964,2.3072248,-2.3649359,-5.72955,-1.4445962,Healthy
-537.90326,12.986734,-5.392827,8.800427,-8.623049,5.319163,-5.5271783,5.0097594,-2.5879378,0.54810166,-1.7600471,-1.6990656,1.1163477,Healthy
-342.2226,41.67459,-10.869446,11.3140745,-15.15025,12.769499,-14.596063,1.2331486,-8.9931135,-8.575393,-1.9368099,-3.9332848,0.13223036,Healthy
-415.526,45.207073,-16.32348,1.3377367,-25.97582,3.8649914,-14.002967,2.0727432,-1.4641882,-2.6322954,4.81019,-8.595753,-1.6238555,Healthy
-391.3491,58.501163,-14.201856,18.165394,-4.0584655,-1.2397491,-12.287512,-9.878635,-10.876645,-6.93052,-7.547891,-6.948501,-0.031185035,Healthy
-676.162,39.347866,-9.080231,15.888088,2.2826047,6.803634,-8.009541,-2.2898762,-9.016698,-9.424725,0.7925547,-0.53293806,-1.1869988,Healthy
-379.602,89.67688,22.038965,20.350035,22.752327,-4.2294807,8.807379,-5.1076403,2.3918884,7.244833,-3.4973493,-3.1901798,5.2557416,Healthy
-403.62674,105.82242,-26.6755,-28.663372,-10.340426,-7.943267,-16.935608,-15.2444725,-3.8180032,-8.320247,-7.4472284,-2.8790345,-6.842445,Healthy
-390.20178,72.01683,19.594551,30.041561,-9.433913,17.456924,-28.893139,2.5118732,-14.846855,-11.462735,-0.39011547,-12.13654,-3.562461,Healthy
-290.06607,93.3667,-35.480705,24.47337,-16.750832,9.434009,-20.466736,-10.455757,-20.420198,-7.7735558,-0.31570965,-10.334716,-4.3666396,Healthy
-388.62375,48.12315,-10.063433,2.56817,-19.457373,-14.509516,-18.256798,-11.6736145,-10.29225,-10.473361,-3.637404,-5.028883,-1.7627432,Healthy
-364.99603,94.89936,-25.489777,-10.06866,-11.159081,-16.361195,-11.928576,-14.973085,-10.301207,-3.3622847,-6.7059846,-6.385122,-1.707569,Healthy
-196.94794,96.4007,-46.552002,33.33633,-41.2493,9.01811,-36.561317,-0.5029153,-7.3069563,-13.41496,2.0220506,-0.3604165,-6.3201756,Healthy
-536.1937,12.896042,-2.1162803,0.78475964,-0.12594774,0.47120744,-1.4387732,-2.5352008,-2.6078155,-1.3746469,-1.3710976,-0.7202289,0.44192335,Healthy
-508.12592,82.57908,-30.198381,-6.158675,-7.9349113,-21.721691,3.8083813,-7.0545254,-17.09408,2.2993202,-2.3311026,-4.075791,5.765481,Healthy
-381.9922,102.56142,20.20958,4.1540728,-27.457308,-19.035664,-24.311247,-15.135668,-14.333551,-6.7764273,-4.241138,-9.54854,-1.9315675,Healthy
-293.52927,47.524918,-24.553892,7.7748685,-4.158194,-0.8795795,-13.3946295,-4.4861,-7.173421,0.47778067,-10.1998625,-4.815042,-3.0095901,Healthy
-407.7568,59.261177,-17.641504,15.727511,-23.179722,0.8321301,-33.455135,-9.064422,-17.219372,10.734622,1.5186568,-6.8177423,6.5084624,Healthy
-464.5181,41.932888,4.596217,3.6124825,-2.407998,-0.47319907,-3.398999,-2.6887825,-3.8208203,-1.67783,-0.30996308,-2.0515788,-0.27962396,Healthy
-368.67636,58.547894,-18.728746,13.428956,-26.75391,7.5893493,-17.717436,-5.717843,-12.574067,-6.5261726,-4.16268,-7.602665,-6.5569534,Healthy
-492.37115,53.879143,-18.51833,16.016413,-2.0314217,11.113083,-2.602814,4.478257,-5.2499285,-6.424973,-5.274229,-0.9737921,2.6931953,Healthy
-328.33932,99.4551,-3.1345248,18.908728,-17.577377,15.0685835,-6.0396514,4.7982483,-8.414702,2.1678593,8.444757,-12.018247,-2.0672972,Healthy
-412.73138,38.78583,-25.879328,24.232824,-29.16279,12.546326,-23.74628,-4.918007,-6.831734,-1.9962096,-1.5931916,-8.430716,5.4716835,Healthy
-796.1984,33.86585,-7.2801456,7.49542,-10.142119,-1.1066236,0.43988714,3.6671808,3.0232527,-0.23913859,1.5306339,-0.8714575,0.27039993,Healthy
-468.14328,35.796955,-1.791226,10.102334,-4.3308372,2.7805018,-12.147801,-2.9580398,-9.677323,-5.6358585,4.774251,-1.9637331,-1.2966954,Healthy
-520.9935,43.400627,-8.580658,8.826751,1.138506,15.327802,-1.6203256,5.37673,-1.5987291,3.1962497,4.567233,2.051476,0.89252156,Healthy
-334.71808,60.446407,-17.321152,14.4425125,-18.312447,-1.6768066,-14.095148,-9.346803,-13.5975275,-4.1751857,-1.0131394,-5.607714,4.596844,Healthy
